user_id,count_futures_trader,count_index_options_non_scalper,count_index_options_scalper,count_index_options_seller,count_investor,count_stock_options_non_scalper,count_stock_options_scalper,count_stock_options_seller,count_stock_trader,count_unmapped,pct_futures_trader,pct_index_options_non_scalper,pct_index_options_scalper,pct_index_options_seller,pct_investor,pct_stock_options_non_scalper,pct_stock_options_scalper,pct_stock_options_seller,pct_stock_trader,pct_unmapped,total_trades,primary_persona
d8olv2ka39fc73f0hkt0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5,stock options scalper
d8p2uil225lc73a12k10,0,11,13,0,0,0,0,0,0,0,0.0,45.83,54.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,mixed
d8p3bgd225lc73a12pv0,0,6,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,index options non-scalper
d8p5amd225lc73a13pag,0,4,3,0,0,0,0,0,0,0,0.0,57.14,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,mixed
d8p8an4a39fc73f0nqdg,0,8,2,0,0,0,0,0,0,0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,index options non-scalper
d8padg4a39fc73f0orn0,0,0,10,0,1,1,0,0,6,0,0.0,0.0,55.56,0.0,5.56,5.56,0.0,0.0,33.33,0.0,18,mixed
d8pbc2ca39fc73f0p9vg,0,0,0,0,29,0,0,0,3,0,0.0,0.0,0.0,0.0,90.62,0.0,0.0,0.0,9.38,0.0,32,investor
d8pnild225lc73a175lg,0,0,1,12,0,0,0,0,0,0,0.0,0.0,7.69,92.31,0.0,0.0,0.0,0.0,0.0,0.0,13,index options seller
d8pobnl225lc73a17dk0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7,stock trader
d8pstvsa39fc73f0virg,0,0,10,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,index options scalper
d8q19nca39fc73f11qlg,0,6,0,15,0,0,0,0,0,0,0.0,28.57,0.0,71.43,0.0,0.0,0.0,0.0,0.0,0.0,21,index options seller
d8qaaqka39fc73f13utg,0,0,19,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,index options scalper
d8qco7ka39fc73f153sg,0,4,0,0,3,0,0,0,0,0,0.0,57.14,0.0,0.0,42.86,0.0,0.0,0.0,0.0,0.0,7,mixed
d8qdkv5225lc73a1c33g,0,154,118,0,0,0,0,0,0,0,0.0,56.62,43.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272,mixed
d8qjktsa39fc73f18600,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8,stock trader
d8qurbd225lc73a1fnug,0,0,0,0,1,2,0,0,0,0,0.0,0.0,0.0,0.0,33.33,66.67,0.0,0.0,0.0,0.0,3,stock options non-scalper
d8r9e793agpc73f439q0,0,2,0,0,0,3,0,0,0,0,0.0,40.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,5,stock options non-scalper
d8raq5p3agpc73f448dg,0,6,3,0,0,0,0,0,0,0,0.0,66.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,index options non-scalper
d8rdclh3agpc73f465sg,0,0,91,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,index options scalper
d8roeu13agpc73f4a5n0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4,stock options non-scalper
d8rpmmp3agpc73f4b3b0,0,5,0,5,0,0,0,0,0,0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,10,mixed
d8rvu8h3agpc73f4fmc0,0,7,5,0,0,0,0,0,0,0,0.0,58.33,41.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,mixed
d8scgqkqbssc73a57tp0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2,stock options non-scalper
d8sda1qm55sc738hg410,0,7,6,0,0,0,0,0,0,0,0.0,53.85,46.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,mixed
d8sn1g2m55sc738hknm0,0,3,4,0,0,0,0,0,0,0,0.0,42.86,57.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,mixed
d8tata609ips73dka5e0,0,0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6,stock trader
d8ua5kq531mc7382ufm0,0,6,0,0,0,0,0,0,1,0,0.0,85.71,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,7,index options non-scalper
d8ubkqe09ips73dkniug,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5,stock options non-scalper
d8ucmbi531mc7382v0rg,0,0,14,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,index options scalper
d8uhi1609ips73dkr660,0,0,7,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,index options scalper
d8ut0iq531mc73831p80,0,2,27,0,0,0,0,0,0,0,0.0,6.9,93.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,index options scalper
d8utcde09ips73dkvna0,0,19,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,index options non-scalper
d8vk83e09ips73dl8ea0,0,4,5,0,0,0,0,0,0,0,0.0,44.44,55.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,mixed
d8vou9q531mc73835vfg,0,0,2,0,0,0,0,0,4,0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,66.67,0.0,6,stock trader
d8vuoce09ips73dldicg,0,6,5,0,0,0,0,0,0,0,0.0,54.55,45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,mixed
d90ag5u09ips73dlggq0,0,2,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,index options non-scalper
d90dhke09ips73dlhu60,0,0,2,4,0,0,0,0,0,0,0.0,0.0,33.33,66.67,0.0,0.0,0.0,0.0,0.0,0.0,6,index options seller
d90e61a531mc73838ssg,0,5,6,0,0,0,0,0,0,0,0.0,45.45,54.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,mixed
d90tuai531mc7383ambg,0,1,6,0,0,0,0,0,0,0,0.0,14.29,85.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,index options scalper
d1b9nvk6dd6s73f59ta0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d53usv3rncrc739vefs0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d4vrai3rncrc739sdv9g,,,,,,,,,,,,,,,,,,,,,,june non-traded
cus5520o80ps73e8raa0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d5g6c3a4suvs73f6loag,,,,,,,,,,,,,,,,,,,,,,june non-traded
cs8b74j7545c1as3v8u0,,,,,,,,,,,,,,,,,,,,,,june non-traded
cu7qbv0o80ps73ff568g,,,,,,,,,,,,,,,,,,,,,,june non-traded
ctvtsm09524s73fjoalg,,,,,,,,,,,,,,,,,,,,,,june non-traded
cuhgd1j0mv7c73a5tgdg,,,,,,,,,,,,,,,,,,,,,,june non-traded
ctasqbv2crq9ktji70mg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d4tu4rg2am8s73dt7m20,,,,,,,,,,,,,,,,,,,,,,june non-traded
d40vu36jnkhs73bvfd8g,,,,,,,,,,,,,,,,,,,,,,june non-traded
ct7cghj75453seues3q0,,,,,,,,,,,,,,,,,,,,,,june non-traded
ct3dj6n2crq9009t4cng,,,,,,,,,,,,,,,,,,,,,,june non-traded
csu57kj04esd6q3lm2hg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d5o9gpa7gegc739vekbg,,,,,,,,,,,,,,,,,,,,,,june non-traded
ct77ih375451o5hc5eig,,,,,,,,,,,,,,,,,,,,,,june non-traded
csr1t0h56bs1obhuhg10,,,,,,,,,,,,,,,,,,,,,,june non-traded
ct2ob5n2crq68tc96j4g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d00rj946dd6s738f15n0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d59nd2jrncrc73a1346g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d6u2jrc9ndac73cjuvvg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d4psbcg2am8s73e6p9p0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d3n2cmhrdllc73drb07g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d5t1lbmfa7qs73fk7cd0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7g84i12c4qc73800icg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7o94f9hbt2s7392gttg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d669ise1stss73c8c7ig,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7s7sf5v4ocs73eco9ag,,,,,,,,,,,,,,,,,,,,,,june non-traded
d0nerrs6dd6s73e2krv0,,,,,,,,,,,,,,,,,,,,,,june non-traded
csvvnpr7545fsgng4u1g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d53nmjbrncrc739v87mg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d2hdjcujnkhs73fguvrg,,,,,,,,,,,,,,,,,,,,,,june non-traded
ct4o53v2crqe9kuuoaf0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d5hl3cufa7qs73ffjbj0,,,,,,,,,,,,,,,,,,,,,,june non-traded
cv1sklra29bs73eitk7g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d2n7v45t5nsc73fhp6dg,,,,,,,,,,,,,,,,,,,,,,june non-traded
ct4ovqf2crqcf7r355r0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7acnur1b6bc7385go30,,,,,,,,,,,,,,,,,,,,,,june non-traded
d3b5fimjnkhs73ajdp60,,,,,,,,,,,,,,,,,,,,,,june non-traded
ct6vu7375451o5hbusi0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7utt3m6kb5c738a9g0g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d0k4oe8bkl3c73biodg0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7vhqbrnjnfc73ak3sp0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7scg796e1pc73c5af0g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7undv1ilqqs73dpor00,,,,,,,,,,,,,,,,,,,,,,june non-traded
d1uriehuteqs73eh247g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d2vdpiicn9jc73a7mhf0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d819bbrnjnfc73akk3j0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7lgsthhbt2s739046h0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d6micertv4cs73fpotng,,,,,,,,,,,,,,,,,,,,,,june non-traded
d6702i9f91bc73dl1kv0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7s7qfp6e1pc73c58d7g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d80brfu6kb5c738b9080,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7tn7uhilqqs73dph7vg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7bjhrii1qoc73dj49qg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d2sm00cre9jc73basaug,,,,,,,,,,,,,,,,,,,,,,june non-traded
d2fer2p4qi1s73ceg6gg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d51ujq3rncrc739tt4hg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7l2p9phbt2s738vl56g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7q7f459pces73es9r5g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7sk51h6e1pc73c5ce6g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7u70mffokps7397r57g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7uq87nfokps73988bng,,,,,,,,,,,,,,,,,,,,,,june non-traded
d1hj8s9uteqs738bg420,,,,,,,,,,,,,,,,,,,,,,june non-traded
d80f6ijnjnfc73akdsug,,,,,,,,,,,,,,,,,,,,,,june non-traded
d81aqeu6kb5c738boci0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d2u4go2cn9jc739q7dp0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d3qf10g2sl8c73fep28g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d56beujrncrc73a096qg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d3vhl514qi1s73e74h00,,,,,,,,,,,,,,,,,,,,,,june non-traded
d1pl400bkl3c73e410fg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d2pkono2am8s73b1uqr0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d4hbjko2dots7389he10,,,,,,,,,,,,,,,,,,,,,,june non-traded
d817bjbnjnfc73akjmk0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7l35fphbt2s738vlor0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d80lvu3njnfc73akfi1g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7vg3su6kb5c738alljg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7tcpk7fokps7397aurg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d76j76psrlhs73cfkipg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d6k79iec89hc73ebbsc0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7tc2p7fokps7397acd0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d631rm6fa7qs73fnj8ag,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7v0knbnjnfc73ajuqq0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7vjlte6kb5c738aog5g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7umlmvfokps73984u2g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d6l6it80klus739742i0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d4ivi90aeobc73fsgn6g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7sp5053mp3s73enm04g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7v2ope6kb5c738ae0k0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7qc6il9pces73escr0g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7j4iuhhbt2s738u004g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d8pe7jt225lc73a1643g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7hom11hbt2s738su8s0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d6dh9qi73kjs739khhag,,,,,,,,,,,,,,,,,,,,,,june non-traded
d79q6ridadhc738rc49g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d60t5aa7gegc73a3fklg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7kuoqhhbt2s738vgeb0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d6jasdbkhjhc73cbsh30,,,,,,,,,,,,,,,,,,,,,,june non-traded
d75j15psrlhs73cf198g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d8q1laca39fc73f121hg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d6hq3o3khjhc73cal5b0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d8lru3m9habs739vqbv0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7bodabsbn5c73bo6nmg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d5o8fia7gegc739ve6kg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d8jp5bcseh2s73ek7de0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d60stb6fa7qs73fmbn40,,,,,,,,,,,,,,,,,,,,,,june non-traded
d5ivfqmfa7qs73fg3gtg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d82t60e6kb5c738cfoog,,,,,,,,,,,,,,,,,,,,,,june non-traded
d6jcbnrkhjhc73cbtteg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d729q2h5c6nc73c91igg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d70grl583ats73ftvt90,,,,,,,,,,,,,,,,,,,,,,june non-traded
d86n4oh73iec73f62ue0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d6q7gvk9ndac73citid0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d6vndbcc89fc73avvbh0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7stt9vfokps7397389g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d73278l83ats73fujqq0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d76d87hsrlhs73cfghkg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d8d9nc060t9s738ml04g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d8ltmje9habs739vqti0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d6sf3vk9ndac73cjdbo0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d8kbb8e9habs739vb59g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d8e2odjs9r4c739fm2gg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d8m4mkkseh2s73elis80,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7qrikt9pces73esk7i0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7bnb9qi1qoc73dj78g0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d88i1ep73iec73f6mmt0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d8g042js9r4c739gfhs0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7df03j4m4lc7384q6o0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d8f9f7js9r4c739g5000,,,,,,,,,,,,,,,,,,,,,,june non-traded
d5gujs24suvs73f7hus0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d6k0rojkhjhc73cccsgg,,,,,,,,,,,,,,,,,,,,,,june non-traded
d8p4gl5225lc73a13cn0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d4ulla2cvr4c73c096e0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d6j8fjbkhjhc73cbqar0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d63icmufa7qs73fnva90,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7ipul1hbt2s738tltg0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d6i2cjbkhjhc73cat7e0,,,,,,,,,,,,,,,,,,,,,,june non-traded
d6oelajtv4cs73fqm93g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d876f6osus5c73egkc9g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d7n557phbt2s7391m850,,,,,,,,,,,,,,,,,,,,,,june non-traded
d402h94ps3pc73aflq40,,,,,,,,,,,,,,,,,,,,,,june non-traded
d8pa97t225lc73a1570g,,,,,,,,,,,,,,,,,,,,,,june non-traded
d6avk3s1k2bc73e4pntg,,,,,,,,,,,,,,,,,,,,,,june non-traded
